원보험사코드,원수사명,티커,생손보여부,항목번호,항목명,공시분기,값,값_당분기
KR0009,현대해상,,손해보험,12,기타 생명장기 재보험손익,2024.1Q,,
KR0009,현대해상,,손해보험,13,자동차손익,2024.1Q,42405.0,42405.0
KR0009,현대해상,,손해보험,14,일반손익,2024.1Q,46883.0,46883.0
KR0009,현대해상,,손해보험,15,기타영업수익,2024.1Q,0.0,0.0
KR0009,현대해상,,손해보험,16,기타사업비용,2024.1Q,12382.384911,12382.384911
KR0009,현대해상,,손해보험,17,투자손익,2024.1Q,108243.774879,108243.774879
KR0009,현대해상,,손해보험,18,투자이익,2024.1Q,319869.515831,319869.515831
KR0009,현대해상,,손해보험,19,보험금융손익,2024.1Q,-211625.740952,-211625.740952
KR0009,현대해상,,손해보험,20,영업이익,2024.1Q,641133.024843,641133.024843
KR0009,현대해상,,손해보험,21,영업외손익,2024.1Q,-9139.347623,-9139.347623
KR0009,현대해상,,손해보험,22,세전이익,2024.1Q,631993.67722,631993.67722
KR0009,현대해상,,손해보험,23,법인세,2024.1Q,154739.217493,154739.217493
KR0009,현대해상,,손해보험,24,당기순이익,2024.1Q,477254.459727,477254.459727
KR0009,현대해상,,손해보험,1,보험손익,2024.2Q,908832.915539,375943.665575
KR0009,현대해상,,손해보험,2,생명장기 손익,2024.2Q,733791.0,290190.0
KR0009,현대해상,,손해보험,3,생명장기 원수손익,2024.2Q,,
KR0009,현대해상,,손해보험,4,원수 CSM상각,2024.2Q,486236.721,243343.415
KR0009,현대해상,,손해보험,5,원수 위험조정 변동,2024.2Q,66753.316,31920.366
KR0009,현대해상,,손해보험,6,원수 예실차,2024.2Q,,
KR0009,현대해상,,손해보험,7,기타 생명장기 원수손익,2024.2Q,,
KR0009,현대해상,,손해보험,8,생명장기 재보험손익,2024.2Q,,
KR0009,현대해상,,손해보험,9,재보험 CSM상각,2024.2Q,-9699.941,-5956.009
KR0009,현대해상,,손해보험,10,재보험 위험조정 변동,2024.2Q,-241.149,-127.352
KR0009,현대해상,,손해보험,11,재보험 예실차,2024.2Q,,
KR0009,현대해상,,손해보험,12,기타 생명장기 재보험손익,2024.2Q,,
KR0009,현대해상,,손해보험,13,자동차손익,2024.2Q,82496.0,40091.0
KR0009,현대해상,,손해보험,14,일반손익,2024.2Q,92545.0,45662.0
KR0009,현대해상,,손해보험,15,기타영업수익,2024.2Q,0.0,0.0
KR0009,현대해상,,손해보험,16,기타사업비용,2024.2Q,25486.359864,13103.974953
KR0009,현대해상,,손해보험,17,투자손익,2024.2Q,207164.638636,98920.863757
KR0009,현대해상,,손해보험,18,투자이익,2024.2Q,627936.482538,308066.966707
KR0009,현대해상,,손해보험,19,보험금융손익,2024.2Q,-420771.843902,-209146.10295
KR0009,현대해상,,손해보험,20,영업이익,2024.2Q,1115997.554175,474864.529332
KR0009,현대해상,,손해보험,21,영업외손익,2024.2Q,-18013.737229,-8874.389606
KR0009,현대해상,,손해보험,22,세전이익,2024.2Q,1097983.816946,465990.139726
KR0009,현대해상,,손해보험,23,법인세,2024.2Q,264992.572418,110253.354925
KR0009,현대해상,,손해보험,24,당기순이익,2024.2Q,832991.244528,355736.784801
KR0009,현대해상,,손해보험,1,보험손익,2024.3Q,1090864.32844,182031.412901
KR0009,현대해상,,손해보험,2,생명장기 손익,2024.3Q,875706.0,141915.0
KR0009,현대해상,,손해보험,3,생명장기 원수손익,2024.3Q,,
KR0009,현대해상,,손해보험,4,원수 CSM상각,2024.3Q,730913.29,244676.569
KR0009,현대해상,,손해보험,5,원수 위험조정 변동,2024.3Q,98872.645,32119.329
KR0009,현대해상,,손해보험,6,원수 예실차,2024.3Q,,
KR0009,현대해상,,손해보험,7,기타 생명장기 원수손익,2024.3Q,,
KR0009,현대해상,,손해보험,8,생명장기 재보험손익,2024.3Q,,
KR0009,현대해상,,손해보험,9,재보험 CSM상각,2024.3Q,-14258.709,-4558.768
KR0009,현대해상,,손해보험,10,재보험 위험조정 변동,2024.3Q,-324.492,-83.343
KR0009,현대해상,,손해보험,11,재보험 예실차,2024.3Q,,
KR0009,현대해상,,손해보험,12,기타 생명장기 재보험손익,2024.3Q,,
KR0009,현대해상,,손해보험,13,자동차손익,2024.3Q,95661.0,13165.0
KR0009,현대해상,,손해보험,14,일반손익,2024.3Q,119498.0,26953.0
KR0009,현대해상,,손해보험,15,기타영업수익,2024.3Q,0.0,0.0
KR0009,현대해상,,손해보험,16,기타사업비용,2024.3Q,39974.389141,14488.029277
KR0009,현대해상,,손해보험,17,투자손익,2024.3Q,317795.38142,110630.742784
KR0009,현대해상,,손해보험,18,투자이익,2024.3Q,934558.511774,306622.029236
KR0009,현대해상,,손해보험,19,보험금융손익,2024.3Q,-616763.130354,-195991.286452
KR0009,현대해상,,손해보험,20,영업이익,2024.3Q,1408659.70986,292662.155685
KR0009,현대해상,,손해보험,21,영업외손익,2024.3Q,-24732.02256,-6718.285331
KR0009,현대해상,,손해보험,22,세전이익,2024.3Q,1383927.6873,285943.870354
KR0009,현대해상,,손해보험,23,법인세,2024.3Q,337507.683647,72515.111229
KR0009,현대해상,,손해보험,24,당기순이익,2024.3Q,1046420.003653,213428.759125
KR0009,현대해상,,손해보험,1,보험손익,2024.4Q,1043102.677049,-47761.651391
KR0009,현대해상,,손해보험,2,생명장기 손익,2024.4Q,865329.0,-10377.0
KR0009,현대해상,,손해보험,3,생명장기 원수손익,2024.4Q,866141.1764889997,
KR0009,현대해상,,손해보험,4,원수 CSM상각,2024.4Q,951101.76,220188.47
KR0009,현대해상,,손해보험,5,원수 위험조정 변동,2024.4Q,132912.992,34040.347
KR0009,현대해상,,손해보험,6,원수 예실차,2024.4Q,-238471.80764499994,
KR0009,현대해상,,손해보험,7,기타 생명장기 원수손익,2024.4Q,20598.23213399967,
KR0009,현대해상,,손해보험,8,생명장기 재보험손익,2024.4Q,-812.4994399999814,
KR0009,현대해상,,손해보험,9,재보험 CSM상각,2024.4Q,-18267.303,-4008.594
KR0009,현대해상,,손해보험,10,재보험 위험조정 변동,2024.4Q,-458.857,-134.365
KR0009,현대해상,,손해보험,11,재보험 예실차,2024.4Q,26108.94744600002,
KR0009,현대해상,,손해보험,12,기타 생명장기 재보험손익,2024.4Q,-8195.286886,
KR0009,현대해상,,손해보험,13,자동차손익,2024.4Q,19208.0,-76453.0
KR0009,현대해상,,손해보험,14,일반손익,2024.4Q,158566.0,39068.0
KR0009,현대해상,,손해보험,15,기타영업수익,2024.4Q,0.0,0.0
KR0009,현대해상,,손해보험,16,기타사업비용,2024.4Q,54759.3,14784.910859
KR0009,현대해상,,손해보험,17,투자손익,2024.4Q,358768.638077,40973.256657
KR0009,현대해상,,손해보험,18,투자이익,2024.4Q,1215143.950454,280585.43868
KR0009,현대해상,,손해보험,19,보험금융손익,2024.4Q,-856375.312377,-239612.182023
KR0009,현대해상,,손해보험,20,영업이익,2024.4Q,1401871.315126,-6788.394734
KR0009,현대해상,,손해보험,21,영업외손익,2024.4Q,-35435.700262,-10703.677702
KR0009,현대해상,,손해보험,22,세전이익,2024.4Q,1366435.614864,-17492.072436
KR0009,현대해상,,손해보험,23,법인세,2024.4Q,335751.304491,-1756.379156
KR0009,현대해상,,손해보험,24,당기순이익,2024.4Q,1030684.310373,-15735.69328
KR0009,현대해상,,손해보험,1,보험손익,2025.1Q,175913.949482,175913.949482
KR0009,현대해상,,손해보험,2,생명장기 손익,2025.1Q,114321.0,114321.0
KR0009,현대해상,,손해보험,3,생명장기 원수손익,2025.1Q,113623.89907600005,113623.89907600005
KR0009,현대해상,,손해보험,4,원수 CSM상각,2025.1Q,238359.417,238359.417
KR0009,현대해상,,손해보험,5,원수 위험조정 변동,2025.1Q,30924.653,30924.653
KR0009,현대해상,,손해보험,6,원수 예실차,2025.1Q,-110511.08101199986,-110511.08101199986
KR0009,현대해상,,손해보험,7,기타 생명장기 원수손익,2025.1Q,-45149.08991200008,-45149.08991200008
KR0009,현대해상,,손해보험,8,생명장기 재보험손익,2025.1Q,697.1009239999503,697.1009239999503
KR0009,현대해상,,손해보험,9,재보험 CSM상각,2025.1Q,-4184.993,-4184.993
KR0009,현대해상,,손해보험,10,재보험 위험조정 변동,2025.1Q,-93.442,-93.442
KR0009,현대해상,,손해보험,11,재보험 예실차,2025.1Q,7206.916803999951,7206.916803999951
KR0009,현대해상,,손해보험,12,기타 생명장기 재보험손익,2025.1Q,-2231.38088,-2231.38088
KR0009,현대해상,,손해보험,13,자동차손익,2025.1Q,15681.0,15681.0
KR0009,현대해상,,손해보험,14,일반손익,2025.1Q,45912.0,45912.0
KR0009,현대해상,,손해보험,15,기타영업수익,2025.1Q,0.0,0.0
KR0009,현대해상,,손해보험,16,기타사업비용,2025.1Q,22973.4,22973.4
KR0009,현대해상,,손해보험,17,투자손익,2025.1Q,109143.516292,109143.516292
KR0009,현대해상,,손해보험,18,투자이익,2025.1Q,319178.256347,319178.256347
KR0009,현대해상,,손해보험,19,보험금융손익,2025.1Q,-210034.740055,-210034.740055
KR0009,현대해상,,손해보험,20,영업이익,2025.1Q,285057.465774,285057.465774
KR0009,현대해상,,손해보험,21,영업외손익,2025.1Q,-12780.105645,-12780.105645
KR0009,현대해상,,손해보험,22,세전이익,2025.1Q,272277.360129,272277.360129
KR0009,현대해상,,손해보험,23,법인세,2025.1Q,69082.115067,69082.115067
KR0009,현대해상,,손해보험,24,당기순이익,2025.1Q,203195.245062,203195.245062
KR0009,현대해상,,손해보험,1,보험손익,2025.2Q,388576.170672,212662.22119
KR0009,현대해상,,손해보험,2,생명장기 손익,2025.2Q,298437.0,184116.0
KR0009,현대해상,,손해보험,3,생명장기 원수손익,2025.2Q,291278.695445,177654.796369
KR0009,현대해상,,손해보험,4,원수 CSM상각,2025.2Q,481830.540374,243471.123374
KR0009,현대해상,,손해보험,5,원수 위험조정 변동,2025.2Q,61793.588875,30868.935875
KR0009,현대해상,,손해보험,6,원수 예실차,2025.2Q,-161649.0862980002,-51138.005286
KR0009,현대해상,,손해보험,7,기타 생명장기 원수손익,2025.2Q,-90696.34750599976,-45547.257594
KR0009,현대해상,,손해보험,8,생명장기 재보험손익,2025.2Q,7158.304554999995,6461.203631
KR0009,현대해상,,손해보험,9,재보험 CSM상각,2025.2Q,-8101.861091,-3916.868091
KR0009,현대해상,,손해보험,10,재보험 위험조정 변동,2025.2Q,-170.436733,-76.994733
KR0009,현대해상,,손해보험,11,재보험 예실차,2025.2Q,16908.376677999993,9701.459874
KR0009,현대해상,,손해보험,12,기타 생명장기 재보험손익,2025.2Q,-1477.774299,753.606581
KR0009,현대해상,,손해보험,13,자동차손익,2025.2Q,16594.0,913.0
KR0009,현대해상,,손해보험,14,일반손익,2025.2Q,73545.0,27633.0
KR0009,현대해상,,손해보험,15,기타영업수익,2025.2Q,0.0,0.0
KR0009,현대해상,,손해보험,16,기타사업비용,2025.2Q,48243.0,25269.6
KR0009,현대해상,,손해보험,17,투자손익,2025.2Q,240232.63452,131089.118228
KR0009,현대해상,,손해보험,18,투자이익,2025.2Q,637167.569103,317989.312756
KR0009,현대해상,,손해보험,19,보험금융손익,2025.2Q,-396934.934583,-186900.194528
KR0009,현대해상,,손해보험,20,영업이익,2025.2Q,628808.805192,343751.339418
KR0009,현대해상,,손해보험,21,영업외손익,2025.2Q,-23936.058687,-11155.953042
KR0009,현대해상,,손해보험,22,세전이익,2025.2Q,604872.746505,332595.386376
KR0009,현대해상,,손해보험,23,법인세,2025.2Q,153907.331045,84825.215978
KR0009,현대해상,,손해보험,24,당기순이익,2025.2Q,450965.41546,247770.170398
KR0009,현대해상,,손해보험,1,보험손익,2025.3Q,550006.167772,161429.9971
KR0009,현대해상,,손해보험,2,생명장기 손익,2025.3Q,520945.290748,222508.290748
KR0009,현대해상,,손해보험,3,생명장기 원수손익,2025.3Q,538960.063636,247681.368191
KR0009,현대해상,,손해보험,4,원수 CSM상각,2025.3Q,730614.66671,248784.126336
KR0009,현대해상,,손해보험,5,원수 위험조정 변동,2025.3Q,98083.910862,36290.321987
KR0009,현대해상,,손해보험,6,원수 예실차,2025.3Q,-322635.108968,-160986.02267
KR0009,현대해상,,손해보험,7,기타 생명장기 원수손익,2025.3Q,32896.595032,123592.942538
KR0009,현대해상,,손해보험,8,생명장기 재보험손익,2025.3Q,-18014.772888,-25173.077443
KR0009,현대해상,,손해보험,9,재보험 CSM상각,2025.3Q,-11158.61644,-3056.755349
KR0009,현대해상,,손해보험,10,재보험 위험조정 변동,2025.3Q,-956.751552,-786.314819
KR0009,현대해상,,손해보험,11,재보험 예실차,2025.3Q,-9203.376828,-26111.753506
KR0009,현대해상,,손해보험,12,기타 생명장기 재보험손익,2025.3Q,3303.971932,4781.746231
KR0009,현대해상,,손해보험,13,자동차손익,2025.3Q,-22333.548656,-38927.548656
KR0009,현대해상,,손해보험,14,일반손익,2025.3Q,124513.937859,50968.937859
KR0009,현대해상,,손해보험,15,기타영업수익,2025.3Q,0.0,0.0
KR0009,현대해상,,손해보험,16,기타사업비용,2025.3Q,73119.512193,24876.512193
KR0009,현대해상,,손해보험,17,투자손익,2025.3Q,324249.033288,84016.398768
KR0009,현대해상,,손해보험,18,투자이익,2025.3Q,923333.432528,286165.863425
KR0009,현대해상,,손해보험,19,보험금융손익,2025.3Q,-599084.39924,-202149.464657
KR0009,현대해상,,손해보험,20,영업이익,2025.3Q,874255.20106,245446.395868
KR0009,현대해상,,손해보험,21,영업외손익,2025.3Q,-24602.004599,-665.945912
KR0009,현대해상,,손해보험,22,세전이익,2025.3Q,849653.196461,244780.449956
KR0009,현대해상,,손해보험,23,법인세,2025.3Q,215506.612102,61599.281057
KR0009,현대해상,,손해보험,24,당기순이익,2025.3Q,634146.584359,183181.168899
KR0009,현대해상,,손해보험,1,보험손익,2025.4Q,396111.304194,-153894.863578
KR0009,현대해상,,손해보험,2,생명장기 손익,2025.4Q,393472.532475,-127472.758273
KR0009,현대해상,,손해보험,3,생명장기 원수손익,2025.4Q,409705.296858,-129254.766778
KR0009,현대해상,,손해보험,4,원수 CSM상각,2025.4Q,963901.355974,233286.689264
KR0009,현대해상,,손해보험,5,원수 위험조정 변동,2025.4Q,134086.261237,36002.350375
KR0009,현대해상,,손해보험,6,원수 예실차,2025.4Q,-496215.806733,-173580.697765
KR0009,현대해상,,손해보험,7,기타 생명장기 원수손익,2025.4Q,-192066.51362,-224963.108652
KR0009,현대해상,,손해보험,8,생명장기 재보험손익,2025.4Q,-16232.764383,1782.008505
KR0009,현대해상,,손해보험,9,재보험 CSM상각,2025.4Q,-12957.266817,-1798.650377
KR0009,현대해상,,손해보험,10,재보험 위험조정 변동,2025.4Q,-1874.516649,-917.765097
KR0009,현대해상,,손해보험,11,재보험 예실차,2025.4Q,-12591.793927,-3388.417099
KR0009,현대해상,,손해보험,12,기타 생명장기 재보험손익,2025.4Q,11190.81301,7886.841078
KR0009,현대해상,,손해보험,13,자동차손익,2025.4Q,-70594.235122,-48260.686466
KR0009,현대해상,,손해보험,14,일반손익,2025.4Q,169738.214685,45224.276826
KR0009,현대해상,,손해보험,15,기타영업수익,2025.4Q,0.0,0.0
KR0009,현대해상,,손해보험,16,기타사업비용,2025.4Q,96505.213879,23385.701686
KR0009,현대해상,,손해보험,17,투자손익,2025.4Q,330751.285318,6502.25203
KR0009,현대해상,,손해보험,18,투자이익,2025.4Q,1218854.553757,295521.121229
KR0009,현대해상,,손해보험,19,보험금융손익,2025.4Q,-888103.268439,-289018.869199
KR0009,현대해상,,손해보험,20,영업이익,2025.4Q,726862.589512,-147392.611548
KR0009,현대해상,,손해보험,21,영업외손익,2025.4Q,-32584.869919,-7982.86532
KR0009,현대해상,,손해보험,22,세전이익,2025.4Q,694277.719593,-155375.476868
KR0009,현대해상,,손해보험,23,법인세,2025.4Q,133171.312086,-82335.300016
KR0009,현대해상,,손해보험,24,당기순이익,2025.4Q,561106.407507,-73040.176852
KR0009,현대해상,,손해보험,1,보험손익,2026.1Q,302065.359795,302065.359795
KR0009,현대해상,,손해보험,2,생명장기 손익,2026.1Q,273309.257132,273309.257132
KR0009,현대해상,,손해보험,3,생명장기 원수손익,2026.1Q,279302.338573,279302.338573
KR0009,현대해상,,손해보험,4,원수 CSM상각,2026.1Q,241253.066548,241253.066548
KR0009,현대해상,,손해보험,5,원수 위험조정 변동,2026.1Q,37321.916556,37321.916556
KR0009,현대해상,,손해보험,6,원수 예실차,2026.1Q,-126864.570461,-126864.570461
KR0009,현대해상,,손해보험,7,기타 생명장기 원수손익,2026.1Q,127591.92593,127591.92593
KR0009,현대해상,,손해보험,8,생명장기 재보험손익,2026.1Q,-5993.081441,-5993.081441
KR0009,현대해상,,손해보험,9,재보험 CSM상각,2026.1Q,-3441.76746,-3441.76746
KR0009,현대해상,,손해보험,10,재보험 위험조정 변동,2026.1Q,-122.929067,-122.929067
KR0009,현대해상,,손해보험,11,재보험 예실차,2026.1Q,2075.332184,2075.332184
KR0009,현대해상,,손해보험,12,기타 생명장기 재보험손익,2026.1Q,-4503.717098,-4503.717098
KR0009,현대해상,,손해보험,13,자동차손익,2026.1Q,-10891.093423,-10891.093423
KR0009,현대해상,,손해보험,14,일반손익,2026.1Q,53726.460041,53726.460041
KR0009,현대해상,,손해보험,15,기타영업수익,2026.1Q,0.0,0.0
KR0009,현대해상,,손해보험,16,기타사업비용,2026.1Q,14079.263955,14079.263955
KR0009,현대해상,,손해보험,17,투자손익,2026.1Q,7260.399109,7260.399109
KR0009,현대해상,,손해보험,18,투자이익,2026.1Q,234673.350684,234673.350684
KR0009,현대해상,,손해보험,19,보험금융손익,2026.1Q,-227412.951575,-227412.951575
KR0009,현대해상,,손해보험,20,영업이익,2026.1Q,309325.758904,309325.758904
KR0009,현대해상,,손해보험,21,영업외손익,2026.1Q,-10038.969096,-10038.969096
