원보험사코드,원수사명,티커,생손보여부,항목번호,항목명,공시분기,값,값_당분기
KR0068,한화생명,088350,생명보험,2,신계약 CSM,2023.2Q,13592.2,7876.6
KR0068,한화생명,088350,생명보험,3,이자 부리,2023.2Q,4520.1,1275.1
KR0068,한화생명,088350,생명보험,4,가정 및 경험 조정,2023.2Q,-8988.8,-2616.3
KR0068,한화생명,088350,생명보험,5,CSM 상각,2023.2Q,-4635.4,-2493.2
KR0068,한화생명,088350,생명보험,6,기말 CSM,2023.2Q,101167.4,101167.4
KR0068,한화생명,088350,생명보험,1,기초 CSM,2023.3Q,97629.5,101167.4
KR0068,한화생명,088350,생명보험,2,신계약 CSM,2023.3Q,18559.5,4967.3
KR0068,한화생명,088350,생명보험,3,이자 부리,2023.3Q,2919.5,-1600.6
KR0068,한화생명,088350,생명보험,4,가정 및 경험 조정,2023.3Q,-14433.9,-5445.1
KR0068,한화생명,088350,생명보험,5,CSM 상각,2023.3Q,-6683.4,-2048.0
KR0068,한화생명,088350,생명보험,6,기말 CSM,2023.3Q,97991.1,97991.1
KR0068,한화생명,088350,생명보험,1,기초 CSM,2023.4Q,97629.5,97991.1
KR0068,한화생명,088350,생명보험,2,신계약 CSM,2023.4Q,25412.2,6852.7
KR0068,한화생명,088350,생명보험,3,이자 부리,2023.4Q,3528.6,609.1
KR0068,한화생명,088350,생명보험,4,가정 및 경험 조정,2023.4Q,-25308.2,-10874.3
KR0068,한화생명,088350,생명보험,5,CSM 상각,2023.4Q,-8877.1,-2193.7
KR0068,한화생명,088350,생명보험,6,기말 CSM,2023.4Q,92384.9,92384.9
KR0068,한화생명,088350,생명보험,1,기초 CSM,2024.1Q,92384.9,92384.9
KR0068,한화생명,088350,생명보험,2,신계약 CSM,2024.1Q,5154.0,5154.0
KR0068,한화생명,088350,생명보험,3,이자 부리,2024.1Q,844.6,844.6
KR0068,한화생명,088350,생명보험,4,가정 및 경험 조정,2024.1Q,-3744.6,-3744.6
KR0068,한화생명,088350,생명보험,5,CSM 상각,2024.1Q,-2203.0,-2203.0
KR0068,한화생명,088350,생명보험,6,기말 CSM,2024.1Q,92435.9,92435.9
KR0068,한화생명,088350,생명보험,1,기초 CSM,2024.2Q,92384.9,92435.9
KR0068,한화생명,088350,생명보험,2,신계약 CSM,2024.2Q,9964.9,4810.9
KR0068,한화생명,088350,생명보험,3,이자 부리,2024.2Q,1704.1,859.5
KR0068,한화생명,088350,생명보험,4,가정 및 경험 조정,2024.2Q,-8159.3,-4414.7
KR0068,한화생명,088350,생명보험,5,CSM 상각,2024.2Q,-4357.6,-2154.6
KR0068,한화생명,088350,생명보험,6,기말 CSM,2024.2Q,91537.1,91537.1
KR0068,한화생명,088350,생명보험,1,기초 CSM,2024.3Q,92384.9,91537.1
KR0068,한화생명,088350,생명보험,2,신계약 CSM,2024.3Q,15385.3,5420.4
KR0068,한화생명,088350,생명보험,3,이자 부리,2024.3Q,2583.7,879.6
KR0068,한화생명,088350,생명보험,4,가정 및 경험 조정,2024.3Q,-12584.2,-4424.9
KR0068,한화생명,088350,생명보험,5,CSM 상각,2024.3Q,-6472.3,-2114.7
KR0068,한화생명,088350,생명보험,6,기말 CSM,2024.3Q,91297.5,91297.5
KR0068,한화생명,088350,생명보험,1,기초 CSM,2024.4Q,92384.9,91297.5
KR0068,한화생명,088350,생명보험,2,신계약 CSM,2024.4Q,21230.9,5845.6
KR0068,한화생명,088350,생명보험,3,이자 부리,2024.4Q,3500.8,917.1
KR0068,한화생명,088350,생명보험,4,가정 및 경험 조정,2024.4Q,-17506.0,-4921.8
KR0068,한화생명,088350,생명보험,5,CSM 상각,2024.4Q,-8519.2,-2046.9
KR0068,한화생명,088350,생명보험,6,기말 CSM,2024.4Q,91091.4,91091.4
KR0068,한화생명,088350,생명보험,1,기초 CSM,2025.1Q,91091.4,91091.4
KR0068,한화생명,088350,생명보험,2,신계약 CSM,2025.1Q,4881.9,4881.9
KR0068,한화생명,088350,생명보험,3,이자 부리,2025.1Q,886.4,886.4
KR0068,한화생명,088350,생명보험,4,가정 및 경험 조정,2025.1Q,-6216.2,-6216.2
KR0068,한화생명,088350,생명보험,5,CSM 상각,2025.1Q,-1986.4,-1986.4
KR0068,한화생명,088350,생명보험,6,기말 CSM,2025.1Q,88657.1,88657.1
KR0068,한화생명,088350,생명보험,1,기초 CSM,2025.2Q,91091.4,88657.1
KR0068,한화생명,088350,생명보험,2,신계약 CSM,2025.2Q,9255.2,4373.3
KR0068,한화생명,088350,생명보험,3,이자 부리,2025.2Q,1769.7,883.3
KR0068,한화생명,088350,생명보험,4,가정 및 경험 조정,2025.2Q,-9840.5,-3624.3
KR0068,한화생명,088350,생명보험,5,CSM 상각,2025.2Q,-3944.8,-1958.4
KR0068,한화생명,088350,생명보험,6,기말 CSM,2025.2Q,88331.0,88331.0
KR0068,한화생명,088350,생명보험,1,기초 CSM,2025.3Q,91091.4,88331.0
KR0068,한화생명,088350,생명보험,2,신계약 CSM,2025.3Q,14898.1,5642.9
KR0068,한화생명,088350,생명보험,3,이자 부리,2025.3Q,2662.5,892.8
KR0068,한화생명,088350,생명보험,4,가정 및 경험 조정,2025.3Q,-12153.3,-2312.8
KR0068,한화생명,088350,생명보험,5,CSM 상각,2025.3Q,-5904.8,-1960.0
KR0068,한화생명,088350,생명보험,6,기말 CSM,2025.3Q,90594.0,90594.0
KR0068,한화생명,088350,생명보험,1,기초 CSM,2025.4Q,91091.4,90594.0
KR0068,한화생명,088350,생명보험,2,신계약 CSM,2025.4Q,20662.6,5764.5
KR0068,한화생명,088350,생명보험,3,이자 부리,2025.4Q,3577.7,915.2
KR0068,한화생명,088350,생명보험,4,가정 및 경험 조정,2025.4Q,-20322.2,-8168.9
KR0068,한화생명,088350,생명보험,5,CSM 상각,2025.4Q,-7872.9,-1968.1
KR0068,한화생명,088350,생명보험,6,기말 CSM,2025.4Q,87136.5,87136.5
KR0068,한화생명,088350,생명보험,1,기초 CSM,2026.1Q,87136.5,87136.5
KR0068,한화생명,088350,생명보험,2,신계약 CSM,2026.1Q,6109.3,6109.3
KR0068,한화생명,088350,생명보험,3,이자 부리,2026.1Q,885.4,885.4
KR0068,한화생명,088350,생명보험,4,가정 및 경험 조정,2026.1Q,-3007.5,-3007.5
KR0068,한화생명,088350,생명보험,5,CSM 상각,2026.1Q,-1914.4,-1914.4
KR0068,한화생명,088350,생명보험,6,기말 CSM,2026.1Q,89209.4,89209.4
KR0068,한화생명,088350,생명보험,1,기초 CSM,2026.2Q,87136.5,89209.4
KR0068,한화생명,088350,생명보험,2,신계약 CSM,2026.2Q,13001.1,6891.8
KR0068,한화생명,088350,생명보험,3,이자 부리,2026.2Q,1804.5,919.1
KR0068,한화생명,088350,생명보험,4,가정 및 경험 조정,2026.2Q,-8927.2,-5919.7
KR0068,한화생명,088350,생명보험,5,CSM 상각,2026.2Q,-3730.2,-1815.8
KR0068,한화생명,088350,생명보험,6,기말 CSM,2026.2Q,89284.6,89284.6
KR0069,삼성생명보험,032830,생명보험,1,기초 CSM,2023.1Q,107486.9,107486.9
KR0069,삼성생명보험,032830,생명보험,2,신계약 CSM,2023.1Q,8460.4,8460.4
KR0069,삼성생명보험,032830,생명보험,3,이자 부리,2023.1Q,957.9,957.9
KR0069,삼성생명보험,032830,생명보험,4,가정 및 경험 조정,2023.1Q,-525.8,-525.8
KR0069,삼성생명보험,032830,생명보험,5,CSM 상각,2023.1Q,-3336.9,-3336.9
KR0069,삼성생명보험,032830,생명보험,6,기말 CSM,2023.1Q,113042.6,113042.6
KR0069,삼성생명보험,032830,생명보험,1,기초 CSM,2023.2Q,107486.9,113042.6
KR0069,삼성생명보험,032830,생명보험,2,신계약 CSM,2023.2Q,18159.3,9698.9
KR0069,삼성생명보험,032830,생명보험,3,이자 부리,2023.2Q,900.2,-57.7
KR0069,삼성생명보험,032830,생명보험,4,가정 및 경험 조정,2023.2Q,-821.4,-295.6
KR0069,삼성생명보험,032830,생명보험,5,CSM 상각,2023.2Q,-6596.7,-3259.8
KR0069,삼성생명보험,032830,생명보험,6,기말 CSM,2023.2Q,119128.4,119128.4
KR0069,삼성생명보험,032830,생명보험,1,기초 CSM,2023.3Q,107486.9,119128.4
KR0069,삼성생명보험,032830,생명보험,2,신계약 CSM,2023.3Q,27723.7,9564.4
KR0069,삼성생명보험,032830,생명보험,3,이자 부리,2023.3Q,2969.2,2069.0
KR0069,삼성생명보험,032830,생명보험,4,가정 및 경험 조정,2023.3Q,-11219.4,-10398.0
KR0069,삼성생명보험,032830,생명보험,5,CSM 상각,2023.3Q,-9870.9,-3274.2
KR0069,삼성생명보험,032830,생명보험,6,기말 CSM,2023.3Q,117089.5,117089.5
KR0069,삼성생명보험,032830,생명보험,1,기초 CSM,2023.4Q,107486.9,117089.5
KR0069,삼성생명보험,032830,생명보험,2,신계약 CSM,2023.4Q,36281.5,8557.8
KR0069,삼성생명보험,032830,생명보험,3,이자 부리,2023.4Q,4016.2,1047.0
KR0069,삼성생명보험,032830,생명보험,4,가정 및 경험 조정,2023.4Q,-11633.9,-414.5
KR0069,삼성생명보험,032830,생명보험,5,CSM 상각,2023.4Q,-13676.7,-3805.8
KR0069,삼성생명보험,032830,생명보험,6,기말 CSM,2023.4Q,122474.0,122474.0
KR0069,삼성생명보험,032830,생명보험,1,기초 CSM,2024.1Q,122473.7,122473.7
KR0069,삼성생명보험,032830,생명보험,2,신계약 CSM,2024.1Q,8576.0,8576.0
KR0069,삼성생명보험,032830,생명보험,3,이자 부리,2024.1Q,1118.0,1118.0
KR0069,삼성생명보험,032830,생명보험,4,가정 및 경험 조정,2024.1Q,-3610.1,-3610.1
KR0069,삼성생명보험,032830,생명보험,5,CSM 상각,2024.1Q,-3508.8,-3508.8
KR0069,삼성생명보험,032830,생명보험,6,기말 CSM,2024.1Q,125048.8,125048.8
KR0069,삼성생명보험,032830,생명보험,1,기초 CSM,2024.2Q,122473.7,125048.8
KR0069,삼성생명보험,032830,생명보험,2,신계약 CSM,2024.2Q,16460.6,7884.6
KR0069,삼성생명보험,032830,생명보험,3,이자 부리,2024.2Q,2276.4,1158.4
KR0069,삼성생명보험,032830,생명보험,4,가정 및 경험 조정,2024.2Q,-7153.9,-3543.8
KR0069,삼성생명보험,032830,생명보험,5,CSM 상각,2024.2Q,-7081.5,-3572.7
KR0069,삼성생명보험,032830,생명보험,6,기말 CSM,2024.2Q,126975.3,126975.3
KR0069,삼성생명보험,032830,생명보험,1,기초 CSM,2024.3Q,122473.7,126975.3
KR0069,삼성생명보험,032830,생명보험,2,신계약 CSM,2024.3Q,24806.7,8346.1
KR0069,삼성생명보험,032830,생명보험,3,이자 부리,2024.3Q,3431.9,1155.5
KR0069,삼성생명보험,032830,생명보험,4,가정 및 경험 조정,2024.3Q,-10390.0,-3236.1
KR0069,삼성생명보험,032830,생명보험,5,CSM 상각,2024.3Q,-10687.6,-3606.1
KR0069,삼성생명보험,032830,생명보험,6,기말 CSM,2024.3Q,129634.7,129634.7
KR0069,삼성생명보험,032830,생명보험,1,기초 CSM,2024.4Q,122473.7,129634.7
KR0069,삼성생명보험,032830,생명보험,2,신계약 CSM,2024.4Q,32606.0,7799.3
KR0069,삼성생명보험,032830,생명보험,3,이자 부리,2024.4Q,4683.5,1251.6
KR0069,삼성생명보험,032830,생명보험,4,가정 및 경험 조정,2024.4Q,-17047.6,-6657.6
KR0069,삼성생명보험,032830,생명보험,5,CSM 상각,2024.4Q,-13695.4,-3007.8
KR0069,삼성생명보험,032830,생명보험,6,기말 CSM,2024.4Q,129020.2,129020.2
KR0069,삼성생명보험,032830,생명보험,1,기초 CSM,2025.1Q,129020.2,129020.2
KR0069,삼성생명보험,032830,생명보험,2,신계약 CSM,2025.1Q,6577.7,6577.7
KR0069,삼성생명보험,032830,생명보험,3,이자 부리,2025.1Q,1160.5,1160.5
KR0069,삼성생명보험,032830,생명보험,4,가정 및 경험 조정,2025.1Q,-57.2,-57.2
KR0069,삼성생명보험,032830,생명보험,5,CSM 상각,2025.1Q,-3610.8,-3610.8
KR0069,삼성생명보험,032830,생명보험,6,기말 CSM,2025.1Q,133090.5,133090.5
KR0069,삼성생명보험,032830,생명보험,1,기초 CSM,2025.2Q,129020.2,133090.5
KR0069,삼성생명보험,032830,생명보험,2,신계약 CSM,2025.2Q,14263.4,7685.7
KR0069,삼성생명보험,032830,생명보험,3,이자 부리,2025.2Q,2336.4,1175.9
KR0069,삼성생명보험,032830,생명보험,4,가정 및 경험 조정,2025.2Q,-722.7,-665.5
KR0069,삼성생명보험,032830,생명보험,5,CSM 상각,2025.2Q,-7436.6,-3825.8
KR0069,삼성생명보험,032830,생명보험,6,기말 CSM,2025.2Q,137460.7,137460.7
KR0069,삼성생명보험,032830,생명보험,1,기초 CSM,2025.3Q,129020.2,137460.7
KR0069,삼성생명보험,032830,생명보험,2,신계약 CSM,2025.3Q,22977.5,8714.1
KR0069,삼성생명보험,032830,생명보험,3,이자 부리,2025.3Q,3628.5,1292.1
KR0069,삼성생명보험,032830,생명보험,4,가정 및 경험 조정,2025.3Q,-3935.8,-3213.1
KR0069,삼성생명보험,032830,생명보험,5,CSM 상각,2025.3Q,-11220.2,-3783.6
KR0069,삼성생명보험,032830,생명보험,6,기말 CSM,2025.3Q,140470.2,140470.2
KR0069,삼성생명보험,032830,생명보험,1,기초 CSM,2025.4Q,129020.2,140470.2
KR0069,삼성생명보험,032830,생명보험,2,신계약 CSM,2025.4Q,30594.7,7617.2
KR0069,삼성생명보험,032830,생명보험,3,이자 부리,2025.4Q,4937.5,1309.0
KR0069,삼성생명보험,032830,생명보험,4,가정 및 경험 조정,2025.4Q,-17577.8,-13642.0
KR0069,삼성생명보험,032830,생명보험,5,CSM 상각,2025.4Q,-14796.0,-3575.8
KR0069,삼성생명보험,032830,생명보험,6,기말 CSM,2025.4Q,132178.7,132178.7
KR0069,삼성생명보험,032830,생명보험,1,기초 CSM,2026.1Q,132178.7,132178.7
KR0069,삼성생명보험,032830,생명보험,2,신계약 CSM,2026.1Q,8485.7,8485.7
KR0069,삼성생명보험,032830,생명보험,3,이자 부리,2026.1Q,1267.1,1267.1
KR0069,삼성생명보험,032830,생명보험,4,가정 및 경험 조정,2026.1Q,-1785.3,-1785.3
KR0069,삼성생명보험,032830,생명보험,5,CSM 상각,2026.1Q,-3674.0,-3674.0
KR0069,삼성생명보험,032830,생명보험,6,기말 CSM,2026.1Q,136472.1,136472.1
KR0069,삼성생명보험,032830,생명보험,1,기초 CSM,2026.2Q,132178.7,136472.1
KR0069,삼성생명보험,032830,생명보험,2,신계약 CSM,2026.2Q,17174.6,8688.9
KR0069,삼성생명보험,032830,생명보험,3,이자 부리,2026.2Q,2584.6,1317.5
KR0069,삼성생명보험,032830,생명보험,4,가정 및 경험 조정,2026.2Q,-7188.4,-5403.1
KR0069,삼성생명보험,032830,생명보험,5,CSM 상각,2026.2Q,-7336.6,-3662.6
KR0069,삼성생명보험,032830,생명보험,6,기말 CSM,2026.2Q,137413.0,137413.0
KR0070,에이비엘생명보험,X,생명보험,1,기초 CSM,2023.1Q,7017.8,7017.8
KR0070,에이비엘생명보험,X,생명보험,2,신계약 CSM,2023.1Q,604.3,604.3
KR0070,에이비엘생명보험,X,생명보험,3,이자 부리,2023.1Q,0.0,0.0
KR0070,에이비엘생명보험,X,생명보험,4,가정 및 경험 조정,2023.1Q,154.8,154.8
KR0070,에이비엘생명보험,X,생명보험,5,CSM 상각,2023.1Q,-226.6,-226.6
KR0070,에이비엘생명보험,X,생명보험,6,기말 CSM,2023.1Q,7550.3,7550.3
KR0070,에이비엘생명보험,X,생명보험,1,기초 CSM,2023.2Q,7017.8,7550.3
KR0070,에이비엘생명보험,X,생명보험,2,신계약 CSM,2023.2Q,1655.3,1051.0
KR0070,에이비엘생명보험,X,생명보험,3,이자 부리,2023.2Q,128.4,128.4
KR0070,에이비엘생명보험,X,생명보험,4,가정 및 경험 조정,2023.2Q,524.6,369.8
KR0070,에이비엘생명보험,X,생명보험,5,CSM 상각,2023.2Q,-486.2,-259.6
KR0070,에이비엘생명보험,X,생명보험,6,기말 CSM,2023.2Q,8839.9,8839.9
KR0070,에이비엘생명보험,X,생명보험,1,기초 CSM,2023.3Q,7017.8,8839.9
KR0070,에이비엘생명보험,X,생명보험,2,신계약 CSM,2023.3Q,2778.5,1123.2
KR0070,에이비엘생명보험,X,생명보험,3,이자 부리,2023.3Q,211.1,82.7
KR0070,에이비엘생명보험,X,생명보험,4,가정 및 경험 조정,2023.3Q,475.6,-49.0
KR0070,에이비엘생명보험,X,생명보험,5,CSM 상각,2023.3Q,-751.8,-265.6
KR0070,에이비엘생명보험,X,생명보험,6,기말 CSM,2023.3Q,9731.2,9731.2
KR0070,에이비엘생명보험,X,생명보험,1,기초 CSM,2023.4Q,7017.8,9731.2
KR0070,에이비엘생명보험,X,생명보험,2,신계약 CSM,2023.4Q,3475.9,697.4
KR0070,에이비엘생명보험,X,생명보험,3,이자 부리,2023.4Q,280.2,69.1
KR0070,에이비엘생명보험,X,생명보험,4,가정 및 경험 조정,2023.4Q,-1148.8,-1624.4
KR0070,에이비엘생명보험,X,생명보험,5,CSM 상각,2023.4Q,-929.7,-177.9
KR0070,에이비엘생명보험,X,생명보험,6,기말 CSM,2023.4Q,8695.4,8695.4
KR0070,에이비엘생명보험,X,생명보험,1,기초 CSM,2024.1Q,8695.4,8695.4
KR0070,에이비엘생명보험,X,생명보험,2,신계약 CSM,2024.1Q,866.6,866.6
KR0070,에이비엘생명보험,X,생명보험,3,이자 부리,2024.1Q,80.2,80.2
KR0070,에이비엘생명보험,X,생명보험,4,가정 및 경험 조정,2024.1Q,-475.3,-475.3
KR0070,에이비엘생명보험,X,생명보험,5,CSM 상각,2024.1Q,-224.5,-224.5
KR0070,에이비엘생명보험,X,생명보험,6,기말 CSM,2024.1Q,8942.4,8942.4
KR0070,에이비엘생명보험,X,생명보험,1,기초 CSM,2024.2Q,8695.4,8942.4
KR0070,에이비엘생명보험,X,생명보험,2,신계약 CSM,2024.2Q,1389.6,523.0
KR0070,에이비엘생명보험,X,생명보험,3,이자 부리,2024.2Q,164.8,84.6
KR0070,에이비엘생명보험,X,생명보험,4,가정 및 경험 조정,2024.2Q,-615.8,-140.5
KR0070,에이비엘생명보험,X,생명보험,5,CSM 상각,2024.2Q,-449.9,-225.4
KR0070,에이비엘생명보험,X,생명보험,6,기말 CSM,2024.2Q,9184.1,9184.1
KR0070,에이비엘생명보험,X,생명보험,1,기초 CSM,2024.3Q,8695.4,9184.1
KR0070,에이비엘생명보험,X,생명보험,2,신계약 CSM,2024.3Q,1937.6,548.0
KR0070,에이비엘생명보험,X,생명보험,3,이자 부리,2024.3Q,248.2,83.4
KR0070,에이비엘생명보험,X,생명보험,4,가정 및 경험 조정,2024.3Q,-515.2,100.6
KR0070,에이비엘생명보험,X,생명보험,5,CSM 상각,2024.3Q,-667.6,-217.7
KR0070,에이비엘생명보험,X,생명보험,6,기말 CSM,2024.3Q,9698.5,9698.5
KR0070,에이비엘생명보험,X,생명보험,1,기초 CSM,2024.4Q,8695.4,9698.5
KR0070,에이비엘생명보험,X,생명보험,2,신계약 CSM,2024.4Q,2458.4,520.8
KR0070,에이비엘생명보험,X,생명보험,3,이자 부리,2024.4Q,341.4,93.2
KR0070,에이비엘생명보험,X,생명보험,4,가정 및 경험 조정,2024.4Q,-1231.4,-716.2
KR0070,에이비엘생명보험,X,생명보험,5,CSM 상각,2024.4Q,-889.3,-221.7
KR0070,에이비엘생명보험,X,생명보험,6,기말 CSM,2024.4Q,9374.6,9374.6
KR0070,에이비엘생명보험,X,생명보험,1,기초 CSM,2025.1Q,9374.6,9374.6
KR0070,에이비엘생명보험,X,생명보험,2,신계약 CSM,2025.1Q,552.9,552.9
KR0070,에이비엘생명보험,X,생명보험,3,이자 부리,2025.1Q,85.0,85.0
KR0070,에이비엘생명보험,X,생명보험,4,가정 및 경험 조정,2025.1Q,-741.0,-741.0
KR0070,에이비엘생명보험,X,생명보험,5,CSM 상각,2025.1Q,-200.9,-200.9
KR0070,에이비엘생명보험,X,생명보험,6,기말 CSM,2025.1Q,9070.8,9070.8
KR0070,에이비엘생명보험,X,생명보험,1,기초 CSM,2025.2Q,9374.6,9070.8
KR0070,에이비엘생명보험,X,생명보험,2,신계약 CSM,2025.2Q,1182.2,629.3
KR0070,에이비엘생명보험,X,생명보험,3,이자 부리,2025.2Q,165.7,80.7
KR0070,에이비엘생명보험,X,생명보험,4,가정 및 경험 조정,2025.2Q,-1079.2,-338.2
KR0070,에이비엘생명보험,X,생명보험,5,CSM 상각,2025.2Q,-400.8,-199.9
KR0070,에이비엘생명보험,X,생명보험,6,기말 CSM,2025.2Q,9242.5,9242.5
KR0070,에이비엘생명보험,X,생명보험,1,기초 CSM,2025.3Q,9374.6,9242.5
KR0070,에이비엘생명보험,X,생명보험,2,신계약 CSM,2025.3Q,2303.8,1121.6
KR0070,에이비엘생명보험,X,생명보험,3,이자 부리,2025.3Q,256.1,90.4
KR0070,에이비엘생명보험,X,생명보험,4,가정 및 경험 조정,2025.3Q,-1192.0,-112.8
KR0070,에이비엘생명보험,X,생명보험,5,CSM 상각,2025.3Q,-612.1,-211.3
KR0070,에이비엘생명보험,X,생명보험,6,기말 CSM,2025.3Q,10130.5,10130.5
KR0070,에이비엘생명보험,X,생명보험,1,기초 CSM,2025.4Q,9374.6,10130.5
KR0070,에이비엘생명보험,X,생명보험,2,신계약 CSM,2025.4Q,3390.2,1086.4
KR0070,에이비엘생명보험,X,생명보험,3,이자 부리,2025.4Q,353.4,97.3
KR0070,에이비엘생명보험,X,생명보험,4,가정 및 경험 조정,2025.4Q,-2587.7,-1395.7
KR0070,에이비엘생명보험,X,생명보험,5,CSM 상각,2025.4Q,-828.0,-215.9
KR0070,에이비엘생명보험,X,생명보험,6,기말 CSM,2025.4Q,9702.5,9702.5
KR0070,에이비엘생명보험,X,생명보험,1,기초 CSM,2026.1Q,9702.5,9702.5
KR0070,에이비엘생명보험,X,생명보험,2,신계약 CSM,2026.1Q,1177.2,1177.2
KR0070,에이비엘생명보험,X,생명보험,3,이자 부리,2026.1Q,99,99
KR0070,에이비엘생명보험,X,생명보험,4,가정 및 경험 조정,2026.1Q,-432.2,-432.2
KR0070,에이비엘생명보험,X,생명보험,5,CSM 상각,2026.1Q,-236.8,-236.8
KR0070,에이비엘생명보험,X,생명보험,6,기말 CSM,2026.1Q,10309.7,10309.7
KR0070,에이비엘생명보험,X,생명보험,1,기초 CSM,2026.2Q,9702.5,10309.7
KR0070,에이비엘생명보험,X,생명보험,2,신계약 CSM,2026.2Q,1965.7,788.5
KR0070,에이비엘생명보험,X,생명보험,3,이자 부리,2026.2Q,197.8,98.8
KR0070,에이비엘생명보험,X,생명보험,4,가정 및 경험 조정,2026.2Q,-690.5,-258.3
KR0070,에이비엘생명보험,X,생명보험,5,CSM 상각,2026.2Q,-471.4,-234.6
KR0070,에이비엘생명보험,X,생명보험,6,기말 CSM,2026.2Q,10704.1,10704.1
KR0071,흥국생명보험,X,생명보험,1,기초 CSM,2023.1Q,19137.5,19137.5
KR0071,흥국생명보험,X,생명보험,2,신계약 CSM,2023.1Q,740.0,740.0
KR0071,흥국생명보험,X,생명보험,3,이자 부리,2023.1Q,191.5,191.5
KR0071,흥국생명보험,X,생명보험,4,가정 및 경험 조정,2023.1Q,-409.5,-409.5
