원보험사코드,원수사명,티커,생손보여부,항목번호,항목명,섹션,레벨,공시분기,값
KR0009,현대해상,001450,손해보험,24,기타부채,부채,2,2023.4Q,424317.305932
KR0009,현대해상,001450,손해보험,24,기타부채,부채,2,2024.1Q,423968.907467
KR0009,현대해상,001450,손해보험,24,기타부채,부채,2,2024.2Q,416102.675426
KR0009,현대해상,001450,손해보험,24,기타부채,부채,2,2024.3Q,431367.708724
KR0009,현대해상,001450,손해보험,24,기타부채,부채,2,2024.4Q,551422.425855
KR0009,현대해상,001450,손해보험,24,기타부채,부채,2,2025.1Q,434476.391489
KR0009,현대해상,001450,손해보험,24,기타부채,부채,2,2025.2Q,373947.99265
KR0009,현대해상,001450,손해보험,24,기타부채,부채,2,2025.3Q,361943.134035
KR0009,현대해상,001450,손해보험,24,기타부채,부채,2,2025.4Q,416656.642425
KR0009,현대해상,001450,손해보험,24,기타부채,부채,2,2026.1Q,388664.767832
KR0009,현대해상,001450,손해보험,24,기타부채,부채,2,2026.2Q,374107.186899
KR0009,현대해상,001450,손해보험,30,자본금,자본,2,2023.1Q,44700.0
KR0009,현대해상,001450,손해보험,30,자본금,자본,2,2023.2Q,44700.0
KR0009,현대해상,001450,손해보험,30,자본금,자본,2,2023.3Q,44700.0
KR0009,현대해상,001450,손해보험,30,자본금,자본,2,2023.4Q,44700.0
KR0009,현대해상,001450,손해보험,30,자본금,자본,2,2024.1Q,44700.0
KR0009,현대해상,001450,손해보험,30,자본금,자본,2,2024.2Q,44700.0
KR0009,현대해상,001450,손해보험,30,자본금,자본,2,2024.3Q,44700.0
KR0009,현대해상,001450,손해보험,30,자본금,자본,2,2024.4Q,44700.0
KR0009,현대해상,001450,손해보험,30,자본금,자본,2,2025.1Q,44700.0
KR0009,현대해상,001450,손해보험,30,자본금,자본,2,2025.2Q,44700.0
KR0009,현대해상,001450,손해보험,30,자본금,자본,2,2025.3Q,44700.0
KR0009,현대해상,001450,손해보험,30,자본금,자본,2,2025.4Q,44700.0
KR0009,현대해상,001450,손해보험,30,자본금,자본,2,2026.1Q,44700.0
KR0009,현대해상,001450,손해보험,30,자본금,자본,2,2026.2Q,44700.0
KR0009,현대해상,001450,손해보험,31,이익잉여금,자본,2,2023.3Q,6484832.543014
KR0009,현대해상,001450,손해보험,31,이익잉여금,자본,2,2023.4Q,6552570.228464
KR0009,현대해상,001450,손해보험,31,이익잉여금,자본,2,2024.1Q,6864044.537707
KR0009,현대해상,001450,손해보험,31,이익잉여금,자본,2,2024.2Q,7219781.322508
KR0009,현대해상,001450,손해보험,31,이익잉여금,자본,2,2024.3Q,7433210.081633
KR0009,현대해상,001450,손해보험,31,이익잉여금,자본,2,2024.4Q,7391376.926733
KR0009,현대해상,001450,손해보험,31,이익잉여금,자본,2,2025.1Q,7594572.171795
KR0009,현대해상,001450,손해보험,31,이익잉여금,자본,2,2025.2Q,7842342.342193
KR0009,현대해상,001450,손해보험,31,이익잉여금,자본,2,2025.3Q,8025692.032233
KR0009,현대해상,001450,손해보험,31,이익잉여금,자본,2,2025.4Q,7952651.855381
KR0009,현대해상,001450,손해보험,31,이익잉여금,자본,2,2026.1Q,8245084.050604
KR0009,현대해상,001450,손해보험,31,이익잉여금,자본,2,2026.2Q,8611351.849767
KR0010,KB손해보험,002550,손해보험,1,자산총계,자산,1,2023.1Q,35448623.0
KR0010,KB손해보험,002550,손해보험,1,자산총계,자산,1,2023.2Q,35248907.0
KR0010,KB손해보험,002550,손해보험,1,자산총계,자산,1,2023.3Q,35279142.0
KR0010,KB손해보험,002550,손해보험,1,자산총계,자산,1,2023.4Q,37660829.0
KR0010,KB손해보험,002550,손해보험,1,자산총계,자산,1,2024.1Q,37340278.0
KR0010,KB손해보험,002550,손해보험,1,자산총계,자산,1,2024.2Q,37954999.0
KR0010,KB손해보험,002550,손해보험,1,자산총계,자산,1,2024.3Q,38966110.0
KR0010,KB손해보험,002550,손해보험,1,자산총계,자산,1,2024.4Q,40710844.0
KR0010,KB손해보험,002550,손해보험,1,자산총계,자산,1,2025.1Q,41967068.0
KR0010,KB손해보험,002550,손해보험,1,자산총계,자산,1,2025.2Q,42685362.0
KR0010,KB손해보험,002550,손해보험,1,자산총계,자산,1,2025.3Q,43453891.0
KR0010,KB손해보험,002550,손해보험,1,자산총계,자산,1,2025.4Q,44891997.0
KR0010,KB손해보험,002550,손해보험,1,자산총계,자산,1,2026.1Q,44403722.0
KR0010,KB손해보험,002550,손해보험,1,자산총계,자산,1,2026.2Q,44555655.0
KR0010,KB손해보험,002550,손해보험,2,부채총계,부채,1,2023.1Q,29685872.0
KR0010,KB손해보험,002550,손해보험,2,부채총계,부채,1,2023.2Q,29204081.0
KR0010,KB손해보험,002550,손해보험,2,부채총계,부채,1,2023.3Q,29186296.0
KR0010,KB손해보험,002550,손해보험,2,부채총계,부채,1,2023.4Q,31353639.0
KR0010,KB손해보험,002550,손해보험,2,부채총계,부채,1,2024.1Q,31440467.0
KR0010,KB손해보험,002550,손해보험,2,부채총계,부채,1,2024.2Q,32068981.0
KR0010,KB손해보험,002550,손해보험,2,부채총계,부채,1,2024.3Q,33006373.0
KR0010,KB손해보험,002550,손해보험,2,부채총계,부채,1,2024.4Q,34854403.0
KR0010,KB손해보험,002550,손해보험,2,부채총계,부채,1,2025.1Q,36714834.0
KR0010,KB손해보험,002550,손해보험,2,부채총계,부채,1,2025.2Q,37105191.0
KR0010,KB손해보험,002550,손해보험,2,부채총계,부채,1,2025.3Q,37760138.0
KR0010,KB손해보험,002550,손해보험,2,부채총계,부채,1,2025.4Q,39174763.0
KR0010,KB손해보험,002550,손해보험,2,부채총계,부채,1,2026.1Q,38464703.0
KR0010,KB손해보험,002550,손해보험,2,부채총계,부채,1,2026.2Q,38226369.0
KR0010,KB손해보험,002550,손해보험,3,자본총계,자본,1,2023.1Q,5762751.0
KR0010,KB손해보험,002550,손해보험,3,자본총계,자본,1,2023.2Q,6044826.0
KR0010,KB손해보험,002550,손해보험,3,자본총계,자본,1,2023.3Q,6092846.0
KR0010,KB손해보험,002550,손해보험,3,자본총계,자본,1,2023.4Q,6307190.0
KR0010,KB손해보험,002550,손해보험,3,자본총계,자본,1,2024.1Q,5899811.0
KR0010,KB손해보험,002550,손해보험,3,자본총계,자본,1,2024.2Q,5886018.0
KR0010,KB손해보험,002550,손해보험,3,자본총계,자본,1,2024.3Q,5959737.0
KR0010,KB손해보험,002550,손해보험,3,자본총계,자본,1,2024.4Q,5856441.0
KR0010,KB손해보험,002550,손해보험,3,자본총계,자본,1,2025.1Q,5252234.0
KR0010,KB손해보험,002550,손해보험,3,자본총계,자본,1,2025.2Q,5580171.0
KR0010,KB손해보험,002550,손해보험,3,자본총계,자본,1,2025.3Q,5693753.0
KR0010,KB손해보험,002550,손해보험,3,자본총계,자본,1,2025.4Q,5717234.0
KR0010,KB손해보험,002550,손해보험,3,자본총계,자본,1,2026.1Q,5939019.0
KR0010,KB손해보험,002550,손해보험,3,자본총계,자본,1,2026.2Q,6329286.0
KR0010,KB손해보험,002550,손해보험,4,기타포괄손익 누계액,자본,2,2023.1Q,254431.0
KR0010,KB손해보험,002550,손해보험,4,기타포괄손익 누계액,자본,2,2023.2Q,254571.0
KR0010,KB손해보험,002550,손해보험,4,기타포괄손익 누계액,자본,2,2023.3Q,139967.0
KR0010,KB손해보험,002550,손해보험,4,기타포괄손익 누계액,자본,2,2023.4Q,286768.0
KR0010,KB손해보험,002550,손해보험,4,기타포괄손익 누계액,자본,2,2024.1Q,-168939.0
KR0010,KB손해보험,002550,손해보험,4,기타포괄손익 누계액,자본,2,2024.2Q,-473523.0
KR0010,KB손해보험,002550,손해보험,4,기타포괄손익 누계액,자본,2,2024.3Q,-569569.0
KR0010,KB손해보험,002550,손해보험,4,기타포괄손익 누계액,자본,2,2024.4Q,-684025.0
KR0010,KB손해보험,002550,손해보험,4,기타포괄손익 누계액,자본,2,2025.1Q,-1308069.0
KR0010,KB손해보험,002550,손해보험,4,기타포괄손익 누계액,자본,2,2025.2Q,-1226399.0
KR0010,KB손해보험,002550,손해보험,4,기타포괄손익 누계액,자본,2,2025.3Q,-1322961.0
KR0010,KB손해보험,002550,손해보험,4,기타포괄손익 누계액,자본,2,2025.4Q,-1308222.0
KR0010,KB손해보험,002550,손해보험,4,기타포괄손익 누계액,자본,2,2026.1Q,-1300410.0
KR0010,KB손해보험,002550,손해보험,4,기타포괄손익 누계액,자본,2,2026.2Q,-1195218.0
KR0010,KB손해보험,002550,손해보험,5,해약환급금준비금 적립액,준비금,2,2023.1Q,2366105.0
KR0010,KB손해보험,002550,손해보험,5,해약환급금준비금 적립액,준비금,2,2023.2Q,2563179.0
KR0010,KB손해보험,002550,손해보험,5,해약환급금준비금 적립액,준비금,2,2023.3Q,2744095.0
KR0010,KB손해보험,002550,손해보험,5,해약환급금준비금 적립액,준비금,2,2023.4Q,2792853.0
KR0010,KB손해보험,002550,손해보험,5,해약환급금준비금 적립액,준비금,2,2024.1Q,3046712.0
KR0010,KB손해보험,002550,손해보험,5,해약환급금준비금 적립액,준비금,2,2024.2Q,3259092.0
KR0010,KB손해보험,002550,손해보험,5,해약환급금준비금 적립액,준비금,2,2024.3Q,3495487.0
KR0010,KB손해보험,002550,손해보험,5,해약환급금준비금 적립액,준비금,2,2024.4Q,2838012.0
KR0010,KB손해보험,002550,손해보험,5,해약환급금준비금 적립액,준비금,2,2025.1Q,3453707.0
KR0010,KB손해보험,002550,손해보험,5,해약환급금준비금 적립액,준비금,2,2025.2Q,3281748.0
KR0010,KB손해보험,002550,손해보험,5,해약환급금준비금 적립액,준비금,2,2025.3Q,3487842.0
KR0010,KB손해보험,002550,손해보험,5,해약환급금준비금 적립액,준비금,2,2025.4Q,3646236.0
KR0010,KB손해보험,002550,손해보험,5,해약환급금준비금 적립액,준비금,2,2026.1Q,3833064.0
KR0010,KB손해보험,002550,손해보험,5,해약환급금준비금 적립액,준비금,2,2026.2Q,4088044.0
KR0010,KB손해보험,002550,손해보험,6,비상위험준비금 적립액,준비금,2,2023.1Q,1058272.0
KR0010,KB손해보험,002550,손해보험,6,비상위험준비금 적립액,준비금,2,2023.2Q,1058272.0
KR0010,KB손해보험,002550,손해보험,6,비상위험준비금 적립액,준비금,2,2023.3Q,1120370.0
KR0010,KB손해보험,002550,손해보험,6,비상위험준비금 적립액,준비금,2,2023.4Q,1135317.0
KR0010,KB손해보험,002550,손해보험,6,비상위험준비금 적립액,준비금,2,2024.1Q,1162144.0
KR0010,KB손해보험,002550,손해보험,6,비상위험준비금 적립액,준비금,2,2024.2Q,1185504.0
KR0010,KB손해보험,002550,손해보험,6,비상위험준비금 적립액,준비금,2,2024.3Q,1206376.0
KR0010,KB손해보험,002550,손해보험,6,비상위험준비금 적립액,준비금,2,2024.4Q,1194613.0
KR0010,KB손해보험,002550,손해보험,6,비상위험준비금 적립액,준비금,2,2025.1Q,1222145.0
KR0010,KB손해보험,002550,손해보험,6,비상위험준비금 적립액,준비금,2,2025.2Q,1248341.0
KR0010,KB손해보험,002550,손해보험,6,비상위험준비금 적립액,준비금,2,2025.3Q,1272164.0
KR0010,KB손해보험,002550,손해보험,6,비상위험준비금 적립액,준비금,2,2025.4Q,1180432.0
KR0010,KB손해보험,002550,손해보험,6,비상위험준비금 적립액,준비금,2,2026.1Q,1192756.0
KR0010,KB손해보험,002550,손해보험,6,비상위험준비금 적립액,준비금,2,2026.2Q,1203631.0
KR0010,KB손해보험,002550,손해보험,7,대손준비금 적립액,준비금,2,2023.1Q,51836.0
KR0010,KB손해보험,002550,손해보험,7,대손준비금 적립액,준비금,2,2023.2Q,51836.0
KR0010,KB손해보험,002550,손해보험,7,대손준비금 적립액,준비금,2,2023.3Q,21387.0
KR0010,KB손해보험,002550,손해보험,7,대손준비금 적립액,준비금,2,2023.4Q,19918.0
KR0010,KB손해보험,002550,손해보험,7,대손준비금 적립액,준비금,2,2024.1Q,20357.0
KR0010,KB손해보험,002550,손해보험,7,대손준비금 적립액,준비금,2,2024.2Q,17328.0
KR0010,KB손해보험,002550,손해보험,7,대손준비금 적립액,준비금,2,2024.3Q,24281.0
KR0010,KB손해보험,002550,손해보험,7,대손준비금 적립액,준비금,2,2024.4Q,34085.0
KR0010,KB손해보험,002550,손해보험,7,대손준비금 적립액,준비금,2,2025.1Q,35932.0
KR0010,KB손해보험,002550,손해보험,7,대손준비금 적립액,준비금,2,2025.2Q,39776.0
KR0010,KB손해보험,002550,손해보험,7,대손준비금 적립액,준비금,2,2025.3Q,31787.0
KR0010,KB손해보험,002550,손해보험,7,대손준비금 적립액,준비금,2,2025.4Q,32908.0
KR0010,KB손해보험,002550,손해보험,7,대손준비금 적립액,준비금,2,2026.1Q,35438.0
KR0010,KB손해보험,002550,손해보험,7,대손준비금 적립액,준비금,2,2026.2Q,36300.0
KR0010,KB손해보험,002550,손해보험,10,현금및현금성자산,자산,2,2023.1Q,434698.0
KR0010,KB손해보험,002550,손해보험,10,현금및현금성자산,자산,2,2023.2Q,516231.0
KR0010,KB손해보험,002550,손해보험,10,현금및현금성자산,자산,2,2023.3Q,544150.0
KR0010,KB손해보험,002550,손해보험,10,현금및현금성자산,자산,2,2023.4Q,1084592.0
KR0010,KB손해보험,002550,손해보험,10,현금및현금성자산,자산,2,2024.1Q,438732.0
KR0010,KB손해보험,002550,손해보험,10,현금및현금성자산,자산,2,2024.2Q,486465.0
KR0010,KB손해보험,002550,손해보험,10,현금및현금성자산,자산,2,2024.3Q,530503.0
KR0010,KB손해보험,002550,손해보험,10,현금및현금성자산,자산,2,2024.4Q,820370.0
KR0010,KB손해보험,002550,손해보험,10,현금및현금성자산,자산,2,2025.1Q,581964.0
KR0010,KB손해보험,002550,손해보험,10,현금및현금성자산,자산,2,2025.2Q,886901.0
KR0010,KB손해보험,002550,손해보험,10,현금및현금성자산,자산,2,2025.3Q,775818.0
KR0010,KB손해보험,002550,손해보험,10,현금및현금성자산,자산,2,2025.4Q,1632203.0
KR0010,KB손해보험,002550,손해보험,10,현금및현금성자산,자산,2,2026.1Q,1208698.0
KR0010,KB손해보험,002550,손해보험,10,현금및현금성자산,자산,2,2026.2Q,1361027.0
KR0010,KB손해보험,002550,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2023.1Q,9087654.0
KR0010,KB손해보험,002550,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2023.2Q,8851685.0
KR0010,KB손해보험,002550,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2023.3Q,9330191.0
KR0010,KB손해보험,002550,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2023.4Q,9142251.0
KR0010,KB손해보험,002550,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2024.1Q,9614102.0
KR0010,KB손해보험,002550,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2024.2Q,9561489.0
KR0010,KB손해보험,002550,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2024.3Q,9404007.0
KR0010,KB손해보험,002550,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2024.4Q,9431766.0
KR0010,KB손해보험,002550,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2025.1Q,9863694.0
KR0010,KB손해보험,002550,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2025.2Q,9555695.0
KR0010,KB손해보험,002550,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2025.3Q,9882040.0
KR0010,KB손해보험,002550,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2025.4Q,9444743.0
KR0010,KB손해보험,002550,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2026.1Q,9430097.0
KR0010,KB손해보험,002550,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2026.2Q,8846445.0
KR0010,KB손해보험,002550,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2023.1Q,16910855.0
KR0010,KB손해보험,002550,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2023.2Q,16778103.0
KR0010,KB손해보험,002550,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2023.3Q,16188905.0
KR0010,KB손해보험,002550,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2023.4Q,18035012.0
KR0010,KB손해보험,002550,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2024.1Q,18150776.0
KR0010,KB손해보험,002550,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2024.2Q,18942196.0
KR0010,KB손해보험,002550,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2024.3Q,19701851.0
KR0010,KB손해보험,002550,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2024.4Q,20523003.0
KR0010,KB손해보험,002550,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2025.1Q,21527844.0
