원보험사코드,원수사명,티커,생손보여부,항목번호,항목명,공시분기,값,값_적용후
KR0070,에이비엘생명보험,X,생명보험,16,- 분산효과 : (1+2+3+4+5) - Ⅰ,2025.1Q,4926,3990.08
KR0070,에이비엘생명보험,X,생명보험,17,1. 생명장기손해보험위험액,2025.1Q,10352,7183.11
KR0070,에이비엘생명보험,X,생명보험,18,2. 일반손해보험위험액,2025.1Q,0,0
KR0070,에이비엘생명보험,X,생명보험,19,3. 시장위험액,2025.1Q,5651,4244.54
KR0070,에이비엘생명보험,X,생명보험,20,4. 신용위험액,2025.1Q,3225,3225
KR0070,에이비엘생명보험,X,생명보험,21,5. 운영위험액,2025.1Q,926,926
KR0070,에이비엘생명보험,X,생명보험,22,Ⅱ. 법인세조정액,2025.1Q,1,1.39
KR0070,에이비엘생명보험,X,생명보험,23,Ⅲ. 기타 요구자본(1+2+3),2025.1Q,0,0
KR0070,에이비엘생명보험,X,생명보험,24,1. 업권별 자본규제를 활용한 종속회사의 요구자본 환산치,2025.1Q,0,
KR0070,에이비엘생명보험,X,생명보험,25,2. 비례성원칙을 적용한 종속회사의 요구자본 대응치,2025.1Q,0,
KR0070,에이비엘생명보험,X,생명보험,27,다. 지급여력비율 : 가 ÷ 나 × 100,2025.1Q,104.62993367,167.96
KR0070,에이비엘생명보험,X,생명보험,28,기본자본비율,2025.1Q,54.63321731,98.56
KR0071,흥국생명보험,X,생명보험,1,가. 지급여력금액,2025.1Q,36496,36496
KR0071,흥국생명보험,X,생명보험,2,기본자본,2025.1Q,18260,18756.56
KR0071,흥국생명보험,X,생명보험,3,보완자본,2025.1Q,18236,17739.73
KR0071,흥국생명보험,X,생명보험,4,Ⅰ. 건전성감독기준 재무상태표 상의 순자산,2025.1Q,33130,
KR0071,흥국생명보험,X,생명보험,5,1. 보통주,2025.1Q,1483,
KR0071,흥국생명보험,X,생명보험,6,2. 자본항목 중 보통주 이외의 자본증권,2025.1Q,2796,
KR0071,흥국생명보험,X,생명보험,7,3. 이익잉여금,2025.1Q,13668,
KR0071,흥국생명보험,X,생명보험,8,4. 자본조정,2025.1Q,178,
KR0071,흥국생명보험,X,생명보험,9,5. 기타포괄손익누계액,2025.1Q,-9950,
KR0071,흥국생명보험,X,생명보험,10,6. 비지배지분,2025.1Q,0,
KR0071,흥국생명보험,X,생명보험,11,7. 조정준비금,2025.1Q,24954,
KR0071,흥국생명보험,X,생명보험,12,Ⅱ. 지급여력금액으로 불인정하는 항목 (지급이 예정된 주주배당액 등),2025.1Q,0.16,
KR0071,흥국생명보험,X,생명보험,13,Ⅲ. 보완자본으로 재분류하는 항목 (기본자본 자본증권의 인정한도를 초과한 금액 등),2025.1Q,14870,
KR0071,흥국생명보험,X,생명보험,14,나. 지급여력기준금액 (Ⅰ-Ⅱ+Ⅲ),2025.1Q,23819,18293.73
KR0071,흥국생명보험,X,생명보험,15,Ⅰ. 기본요구자본,2025.1Q,20444,16189.02
KR0071,흥국생명보험,X,생명보험,16,- 분산효과 : (1+2+3+4+5) - Ⅰ,2025.1Q,6542,5694.19
KR0071,흥국생명보험,X,생명보험,17,1. 생명장기손해보험위험액,2025.1Q,14491,10146.47
KR0071,흥국생명보험,X,생명보험,18,2. 일반손해보험위험액,2025.1Q,0,0
KR0071,흥국생명보험,X,생명보험,19,3. 시장위험액,2025.1Q,7690,6931.97
KR0071,흥국생명보험,X,생명보험,20,4. 신용위험액,2025.1Q,3976,3976
KR0071,흥국생명보험,X,생명보험,21,5. 운영위험액,2025.1Q,829,829
KR0071,흥국생명보험,X,생명보험,22,Ⅱ. 법인세조정액,2025.1Q,3839,3689.53
KR0071,흥국생명보험,X,생명보험,23,Ⅲ. 기타 요구자본(1+2+3),2025.1Q,7214,5794.25
KR0071,흥국생명보험,X,생명보험,24,1. 업권별 자본규제를 활용한 종속회사의 요구자본 환산치,2025.1Q,0,
KR0071,흥국생명보험,X,생명보험,25,2. 비례성원칙을 적용한 종속회사의 요구자본 대응치,2025.1Q,0,
KR0071,흥국생명보험,X,생명보험,27,다. 지급여력비율 : 가 ÷ 나 × 100,2025.1Q,153.22221756,199.5
KR0071,흥국생명보험,X,생명보험,28,기본자본비율,2025.1Q,76.66148873,102.53
KR0072,케이디비생명보험,X,생명보험,1,가. 지급여력금액,2025.1Q,5318,14090
KR0072,케이디비생명보험,X,생명보험,2,기본자본,2025.1Q,-3529,5242.58
KR0072,케이디비생명보험,X,생명보험,3,보완자본,2025.1Q,8847,8847
KR0072,케이디비생명보험,X,생명보험,4,Ⅰ. 건전성감독기준 재무상태표 상의 순자산,2025.1Q,1172,
KR0072,케이디비생명보험,X,생명보험,5,1. 보통주,2025.1Q,5422,
KR0072,케이디비생명보험,X,생명보험,6,2. 자본항목 중 보통주 이외의 자본증권,2025.1Q,2403,
KR0072,케이디비생명보험,X,생명보험,7,3. 이익잉여금,2025.1Q,13,
KR0072,케이디비생명보험,X,생명보험,8,4. 자본조정,2025.1Q,-547,
KR0072,케이디비생명보험,X,생명보험,9,5. 기타포괄손익누계액,2025.1Q,-13554,
KR0072,케이디비생명보험,X,생명보험,10,6. 비지배지분,2025.1Q,0,
KR0072,케이디비생명보험,X,생명보험,11,7. 조정준비금,2025.1Q,7435,
KR0072,케이디비생명보험,X,생명보험,12,Ⅱ. 지급여력금액으로 불인정하는 항목 (지급이 예정된 주주배당액 등),2025.1Q,0,
KR0072,케이디비생명보험,X,생명보험,13,Ⅲ. 보완자본으로 재분류하는 항목 (기본자본 자본증권의 인정한도를 초과한 금액 등),2025.1Q,4701,
KR0072,케이디비생명보험,X,생명보험,14,나. 지급여력기준금액 (Ⅰ-Ⅱ+Ⅲ),2025.1Q,13098,8594
KR0072,케이디비생명보험,X,생명보험,15,Ⅰ. 기본요구자본,2025.1Q,13098,8594
KR0072,케이디비생명보험,X,생명보험,16,- 분산효과 : (1+2+3+4+5) - Ⅰ,2025.1Q,4617,3130.41
KR0072,케이디비생명보험,X,생명보험,17,1. 생명장기손해보험위험액,2025.1Q,7275,3366.32
KR0072,케이디비생명보험,X,생명보험,18,2. 일반손해보험위험액,2025.1Q,0,0
KR0072,케이디비생명보험,X,생명보험,19,3. 시장위험액,2025.1Q,6731,4649.09
KR0072,케이디비생명보험,X,생명보험,20,4. 신용위험액,2025.1Q,2935,2935
KR0072,케이디비생명보험,X,생명보험,21,5. 운영위험액,2025.1Q,774,774
KR0072,케이디비생명보험,X,생명보험,22,Ⅱ. 법인세조정액,2025.1Q,0,0
KR0072,케이디비생명보험,X,생명보험,23,Ⅲ. 기타 요구자본(1+2+3),2025.1Q,0,0
KR0072,케이디비생명보험,X,생명보험,24,1. 업권별 자본규제를 활용한 종속회사의 요구자본 환산치,2025.1Q,0,
KR0072,케이디비생명보험,X,생명보험,25,2. 비례성원칙을 적용한 종속회사의 요구자본 대응치,2025.1Q,0,
KR0072,케이디비생명보험,X,생명보험,27,다. 지급여력비율 : 가 ÷ 나 × 100,2025.1Q,40.60161857,163.95
KR0072,케이디비생명보험,X,생명보험,28,기본자본비율,2025.1Q,-26.94304474,61.00279265
KR0073,교보생명보험,X,생명보험,1,가. 지급여력금액,2025.1Q,130867,130867
KR0073,교보생명보험,X,생명보험,2,기본자본,2025.1Q,90164,101252.64
KR0073,교보생명보험,X,생명보험,3,보완자본,2025.1Q,40704,29614.81
KR0073,교보생명보험,X,생명보험,4,Ⅰ. 건전성감독기준 재무상태표 상의 순자산,2025.1Q,127046,
KR0073,교보생명보험,X,생명보험,5,1. 보통주,2025.1Q,4624,
KR0073,교보생명보험,X,생명보험,6,2. 자본항목 중 보통주 이외의 자본증권,2025.1Q,22057,
KR0073,교보생명보험,X,생명보험,7,3. 이익잉여금,2025.1Q,75647,
KR0073,교보생명보험,X,생명보험,8,4. 자본조정,2025.1Q,1117,
KR0073,교보생명보험,X,생명보험,9,5. 기타포괄손익누계액,2025.1Q,-31031,
KR0073,교보생명보험,X,생명보험,10,6. 비지배지분,2025.1Q,3515,
KR0073,교보생명보험,X,생명보험,11,7. 조정준비금,2025.1Q,51116,
KR0073,교보생명보험,X,생명보험,12,Ⅱ. 지급여력금액으로 불인정하는 항목 (지급이 예정된 주주배당액 등),2025.1Q,3295,
KR0073,교보생명보험,X,생명보험,13,Ⅲ. 보완자본으로 재분류하는 항목 (기본자본 자본증권의 인정한도를 초과한 금액 등),2025.1Q,33587,
KR0073,교보생명보험,X,생명보험,14,나. 지급여력기준금액 (Ⅰ-Ⅱ+Ⅲ),2025.1Q,89733,70050
KR0073,교보생명보험,X,생명보험,15,Ⅰ. 기본요구자본,2025.1Q,94474,74790.95
KR0073,교보생명보험,X,생명보험,16,- 분산효과 : (1+2+3+4+5) - Ⅰ,2025.1Q,34518,28373.21
KR0073,교보생명보험,X,생명보험,17,1. 생명장기손해보험위험액,2025.1Q,54953,35181.38
KR0073,교보생명보험,X,생명보험,18,2. 일반손해보험위험액,2025.1Q,0,0
KR0073,교보생명보험,X,생명보험,19,3. 시장위험액,2025.1Q,44229,38172.34
KR0073,교보생명보험,X,생명보험,20,4. 신용위험액,2025.1Q,25207,25207
KR0073,교보생명보험,X,생명보험,21,5. 운영위험액,2025.1Q,4603,4603
KR0073,교보생명보험,X,생명보험,22,Ⅱ. 법인세조정액,2025.1Q,6616,6616
KR0073,교보생명보험,X,생명보험,23,Ⅲ. 기타 요구자본(1+2+3),2025.1Q,1875,1875
KR0073,교보생명보험,X,생명보험,24,1. 업권별 자본규제를 활용한 종속회사의 요구자본 환산치,2025.1Q,1749,
KR0073,교보생명보험,X,생명보험,25,2. 비례성원칙을 적용한 종속회사의 요구자본 대응치,2025.1Q,0,
KR0073,교보생명보험,X,생명보험,26,3. 업권별 자본규제를 활용한 관계회사의 요구자본 환산치,2025.1Q,125,
KR0073,교보생명보험,X,생명보험,27,다. 지급여력비율 : 가 ÷ 나 × 100,2025.1Q,145.84,186.82
KR0073,교보생명보험,X,생명보험,28,기본자본비율,2025.1Q,100.48031382,144.5433833
KR0074,라이나생명보험,X,생명보험,1,가. 지급여력금액,2025.1Q,74794,74794
KR0074,라이나생명보험,X,생명보험,2,기본자본,2025.1Q,53280,53280
KR0074,라이나생명보험,X,생명보험,3,보완자본,2025.1Q,21515,21514
KR0074,라이나생명보험,X,생명보험,4,Ⅰ. 건전성감독기준 재무상태표 상의 순자산,2025.1Q,74789,74789
KR0074,라이나생명보험,X,생명보험,5,1. 보통주,2025.1Q,667,667
KR0074,라이나생명보험,X,생명보험,6,2. 자본항목 중 보통주 이외의 자본증권,2025.1Q,0,0
KR0074,라이나생명보험,X,생명보험,7,3. 이익잉여금,2025.1Q,56670,56670
KR0074,라이나생명보험,X,생명보험,8,4. 자본조정,2025.1Q,0,0
KR0074,라이나생명보험,X,생명보험,9,5. 기타포괄손익누계액,2025.1Q,1509,1509
KR0074,라이나생명보험,X,생명보험,10,6. 비지배지분,2025.1Q,0,0
KR0074,라이나생명보험,X,생명보험,11,7. 조정준비금,2025.1Q,15942,15942
KR0074,라이나생명보험,X,생명보험,12,Ⅱ. 지급여력금액으로 불인정하는 항목 (지급이 예정된 주주배당액 등),2025.1Q,0,0
KR0074,라이나생명보험,X,생명보험,13,Ⅲ. 보완자본으로 재분류하는 항목 (기본자본 자본증권의 인정한도를 초과한 금액 등),2025.1Q,21509,21509
KR0074,라이나생명보험,X,생명보험,14,나. 지급여력기준금액 (Ⅰ-Ⅱ+Ⅲ),2025.1Q,21483,21483
KR0074,라이나생명보험,X,생명보험,15,Ⅰ. 기본요구자본,2025.1Q,28462,28462
KR0074,라이나생명보험,X,생명보험,16,- 분산효과 : (1+2+3+4+5) - Ⅰ,2025.1Q,6139,6139
KR0074,라이나생명보험,X,생명보험,17,1. 생명장기손해보험위험액,2025.1Q,23639,23639
KR0074,라이나생명보험,X,생명보험,18,2. 일반손해보험위험액,2025.1Q,0,0
KR0074,라이나생명보험,X,생명보험,19,3. 시장위험액,2025.1Q,7906,7906
KR0074,라이나생명보험,X,생명보험,20,4. 신용위험액,2025.1Q,1978,1978
KR0074,라이나생명보험,X,생명보험,21,5. 운영위험액,2025.1Q,1078,1078
KR0074,라이나생명보험,X,생명보험,22,Ⅱ. 법인세조정액,2025.1Q,6979,6979
KR0074,라이나생명보험,X,생명보험,23,Ⅲ. 기타 요구자본(1+2+3),2025.1Q,0,0
KR0074,라이나생명보험,X,생명보험,24,1. 업권별 자본규제를 활용한 종속회사의 요구자본 환산치,2025.1Q,0,0
KR0074,라이나생명보험,X,생명보험,25,2. 비례성원칙을 적용한 종속회사의 요구자본 대응치,2025.1Q,0,0
KR0074,라이나생명보험,X,생명보험,26,3. 업권별 자본규제를 활용한 관계회사의 요구자본 환산치,2025.1Q,0,0
KR0074,라이나생명보험,X,생명보험,27,다. 지급여력비율 : 가 ÷ 나 × 100,2025.1Q,348.15435461,348.15435461
KR0074,라이나생명보험,X,생명보험,28,기본자본비율,2025.1Q,248.01005446,248.01005446
KR0075,비엔피파리바카디프생명보험,X,생명보험,1,가. 지급여력금액,2025.1Q,2118,2118
KR0075,비엔피파리바카디프생명보험,X,생명보험,2,기본자본,2025.1Q,1709,1709
KR0075,비엔피파리바카디프생명보험,X,생명보험,3,보완자본,2025.1Q,409,409
KR0075,비엔피파리바카디프생명보험,X,생명보험,4,Ⅰ. 건전성감독기준 재무상태표 상의 순자산,2025.1Q,2187,2187
KR0075,비엔피파리바카디프생명보험,X,생명보험,5,1. 보통주,2025.1Q,2763,2763
KR0075,비엔피파리바카디프생명보험,X,생명보험,6,2. 자본항목 중 보통주 이외의 자본증권,2025.1Q,0,0
KR0075,비엔피파리바카디프생명보험,X,생명보험,7,3. 이익잉여금,2025.1Q,-300,-300
KR0075,비엔피파리바카디프생명보험,X,생명보험,8,4. 자본조정,2025.1Q,0,0
KR0075,비엔피파리바카디프생명보험,X,생명보험,9,5. 기타포괄손익누계액,2025.1Q,-49,-49
KR0075,비엔피파리바카디프생명보험,X,생명보험,10,6. 비지배지분,2025.1Q,0,0
KR0075,비엔피파리바카디프생명보험,X,생명보험,11,7. 조정준비금,2025.1Q,-227,-227
KR0075,비엔피파리바카디프생명보험,X,생명보험,12,Ⅱ. 지급여력금액으로 불인정하는 항목 (지급이 예정된 주주배당액 등),2025.1Q,69,69
KR0075,비엔피파리바카디프생명보험,X,생명보험,13,Ⅲ. 보완자본으로 재분류하는 항목 (기본자본 자본증권의 인정한도를 초과한 금액 등),2025.1Q,409,409
KR0075,비엔피파리바카디프생명보험,X,생명보험,14,나. 지급여력기준금액 (Ⅰ-Ⅱ+Ⅲ),2025.1Q,695,695
KR0075,비엔피파리바카디프생명보험,X,생명보험,15,Ⅰ. 기본요구자본,2025.1Q,695,695
KR0075,비엔피파리바카디프생명보험,X,생명보험,16,- 분산효과 : (1+2+3+4+5) - Ⅰ,2025.1Q,236,236
KR0075,비엔피파리바카디프생명보험,X,생명보험,17,1. 생명장기손해보험위험액,2025.1Q,276,276
KR0075,비엔피파리바카디프생명보험,X,생명보험,18,2. 일반손해보험위험액,2025.1Q,0,0
KR0075,비엔피파리바카디프생명보험,X,생명보험,19,3. 시장위험액,2025.1Q,281,281
KR0075,비엔피파리바카디프생명보험,X,생명보험,20,4. 신용위험액,2025.1Q,249,249
KR0075,비엔피파리바카디프생명보험,X,생명보험,21,5. 운영위험액,2025.1Q,125,125
KR0075,비엔피파리바카디프생명보험,X,생명보험,22,Ⅱ. 법인세조정액,2025.1Q,0,0
KR0075,비엔피파리바카디프생명보험,X,생명보험,23,Ⅲ. 기타 요구자본(1+2+3),2025.1Q,0,0
KR0075,비엔피파리바카디프생명보험,X,생명보험,24,1. 업권별 자본규제를 활용한 종속회사의 요구자본 환산치,2025.1Q,0,0
KR0075,비엔피파리바카디프생명보험,X,생명보험,25,2. 비례성원칙을 적용한 종속회사의 요구자본 대응치,2025.1Q,0,0
KR0075,비엔피파리바카디프생명보험,X,생명보험,26,3. 업권별 자본규제를 활용한 관계회사의 요구자본 환산치,2025.1Q,0,0
KR0075,비엔피파리바카디프생명보험,X,생명보험,27,다. 지급여력비율 : 가 ÷ 나 × 100,2025.1Q,304.74820144,304.74820144
KR0075,비엔피파리바카디프생명보험,X,생명보험,28,기본자본비율,2025.1Q,245.89928058,245.89928058
KR0076,아이엠라이프생명보험,X,생명보험,1,가. 지급여력금액,2025.1Q,5169,7341
KR0076,아이엠라이프생명보험,X,생명보험,2,기본자본,2025.1Q,202,487.67
KR0076,아이엠라이프생명보험,X,생명보험,3,보완자본,2025.1Q,4967,6853.46
KR0076,아이엠라이프생명보험,X,생명보험,4,Ⅰ. 건전성감독기준 재무상태표 상의 순자산,2025.1Q,5082,
KR0076,아이엠라이프생명보험,X,생명보험,5,1. 보통주,2025.1Q,3620,
KR0076,아이엠라이프생명보험,X,생명보험,6,2. 자본항목 중 보통주 이외의 자본증권,2025.1Q,2466,
KR0076,아이엠라이프생명보험,X,생명보험,7,3. 이익잉여금,2025.1Q,2374,
KR0076,아이엠라이프생명보험,X,생명보험,8,4. 자본조정,2025.1Q,0,
KR0076,아이엠라이프생명보험,X,생명보험,9,5. 기타포괄손익누계액,2025.1Q,-6444,
KR0076,아이엠라이프생명보험,X,생명보험,10,6. 비지배지분,2025.1Q,0,
KR0076,아이엠라이프생명보험,X,생명보험,11,7. 조정준비금,2025.1Q,3065,
KR0076,아이엠라이프생명보험,X,생명보험,12,Ⅱ. 지급여력금액으로 불인정하는 항목 (지급이 예정된 주주배당액 등),2025.1Q,2189,
KR0076,아이엠라이프생명보험,X,생명보험,13,Ⅲ. 보완자본으로 재분류하는 항목 (기본자본 자본증권의 인정한도를 초과한 금액 등),2025.1Q,4863,
KR0076,아이엠라이프생명보험,X,생명보험,14,나. 지급여력기준금액 (Ⅰ-Ⅱ+Ⅲ),2025.1Q,5712,4035
KR0076,아이엠라이프생명보험,X,생명보험,15,Ⅰ. 기본요구자본,2025.1Q,5712,4035
KR0076,아이엠라이프생명보험,X,생명보험,16,- 분산효과 : (1+2+3+4+5) - Ⅰ,2025.1Q,1918,1398.11
KR0076,아이엠라이프생명보험,X,생명보험,17,1. 생명장기손해보험위험액,2025.1Q,3274,1739.15
KR0076,아이엠라이프생명보험,X,생명보험,18,2. 일반손해보험위험액,2025.1Q,0,0
KR0076,아이엠라이프생명보험,X,생명보험,19,3. 시장위험액,2025.1Q,3105,2441.96
KR0076,아이엠라이프생명보험,X,생명보험,20,4. 신용위험액,2025.1Q,968,968
KR0076,아이엠라이프생명보험,X,생명보험,21,5. 운영위험액,2025.1Q,284,284
KR0076,아이엠라이프생명보험,X,생명보험,22,Ⅱ. 법인세조정액,2025.1Q,0,0
KR0076,아이엠라이프생명보험,X,생명보험,23,Ⅲ. 기타 요구자본(1+2+3),2025.1Q,0,0
KR0076,아이엠라이프생명보험,X,생명보험,24,1. 업권별 자본규제를 활용한 종속회사의 요구자본 환산치,2025.1Q,0,
KR0076,아이엠라이프생명보험,X,생명보험,25,2. 비례성원칙을 적용한 종속회사의 요구자본 대응치,2025.1Q,0,
KR0076,아이엠라이프생명보험,X,생명보험,26,3. 업권별 자본규제를 활용한 관계회사의 요구자본 환산치,2025.1Q,0,
